VisitCode,Amount
XA-1099611,1920
XA-1168149,660
XA-1130152,1450
XA-1244737,750
XA-1103910,2970
XA-1063513,250
XA-1210480,2040
XA-1244730,959
XA-1238273,989
XA-1247680,1264
XA-1165954,460
XA-1140260,2450
XA-1108945,836
XA-1091925,2570
XA-1106803,50
XA-1262894,1649
XA-1091788,1320
XA-1110973,610
XA-1115812,802
XA-1131414,950
XA-1112822,2085
XA-1065128,250
XA-1231907,570
XA-1156535,400
XA-1091251,490
XA-1127599,240
XA-1153174,2720
XA-1067568,1480
XA-1149051,250
XA-1089197,512
XA-1079023,1346
XA-1076878,2180
XA-1251891,2129
XA-1245337,539
XA-1197933,0
XA-1068121,1790
XA-1130966,910
XA-1149048,1000
XA-1148776,200
XA-1251694,3707
XA-1127082,1310
XA-1254538,50
XA-1249693,3019
XA-1147100,1915
XA-1091898,290
XA-1247958,299
XA-1120194,930
XA-1195156,1240
XA-1099513,150
XA-1240840,200
XA-1126294,2100
XA-1104831,250
XA-1079429,730
XA-1127915,950
XA-1257326,2189
XA-1195344,950
XA-1118172,50
XA-1269110,240
XA-1076091,590
XA-1225210,2399
XA-1111284,1590
XA-1268321,4149
XA-1257228,1309
XA-1254354,299
XA-1241099,50
XA-1106782,1580
XA-1240939,3189
XA-1262964,1649
XA-1147486,2190
XA-1117692,2366
XA-1231901,50
XA-1068461,1380
XA-1155279,4830
XA-1099661,650
XA-1217959,1410
XA-1187710,1510
XA-1167808,1062
XA-1152849,1500
XA-1139294,350
XA-1232213,1849
XA-1212723,250
XA-1086173,770
XA-1169669,240
XA-1265664,399
XA-1101579,382
XA-1260794,539
XA-1107347,820
XA-1143040,440
XA-1198081,2750
XA-1063644,1066
XA-1140157,250
XA-1118239,980
XA-1079186,490
XA-1236639,1299
XA-1201300,150
XA-1211328,0
XA-1086176,1240
XA-1105456,50
XA-1076923,1710
XA-1195700,1160
XA-1124350,1150
XA-1098856,360
XA-1156308,1827
XA-1139838,950
XA-1103906,2198
XA-1262971,0
XA-1068964,520
XA-1212925,250
XA-1153127,2320
XA-1098664,500
XA-1115389,150
XA-1093791,580
XA-1139382,490
XA-1094157,1290
XA-1146970,50
XA-1095425,1880
XA-1193913,710
XA-1117848,860
XA-1169648,1950
XA-1089758,250
XA-1213415,2520
XA-1122131,550
XA-1163067,3590
XA-1063198,1310
XA-1210857,950
XA-1217991,920
XA-1117143,200
XA-1068790,280
XA-1075816,50
XA-1071948,868
XA-1205298,1490
XA-1099435,1060
XA-1067278,1140
XA-1063602,350
XA-1168147,1830
XA-1146777,350
XA-1217764,900
XA-1227059,1109
XA-1090505,150
XA-1238317,50
XA-1105439,500
XA-1245468,839
XA-1212947,400
XA-1250375,629
XA-1065257,1880
XA-1068935,1040
XA-1112474,200
XA-1071454,994
XA-1085937,446
XA-1069739,1330
XA-1164899,150
XA-1212766,691
XA-1062270,2750
XA-1208269,650
XA-1126783,1050
XA-1193254,1306
XA-1131342,410
XA-1252158,1239
XA-1201606,1750
XA-1208332,150
XA-1250236,2909
XA-1236203,1289
XA-1069120,1000
XA-1126864,250
XA-1107232,50
XA-1120538,1950
XA-1143041,550
XA-1147133,950
XA-1205660,500
XA-1105186,50
XA-1159007,3970
XA-1123541,200
XA-1224487,299
XA-1105322,3160
XA-1258170,350
XA-1133555,950
XA-1067037,1740
XA-1108355,500
XA-1080789,250
XA-1212700,250
XA-1115768,1470
XA-1269534,899
XA-1212593,2410
XA-1063170,643
XA-1207946,450
XA-1062497,1415
XA-1244263,50
XA-1148275,1600
XA-1089807,190
XA-1133589,550
XA-1133506,1200
XA-1088636,250
XA-1079948,200
XA-1162740,200
XA-1089676,150
XA-1142151,1080
XA-1090518,430
XA-1230839,2249
XA-1071614,2300
XA-1123940,1520
XA-1244656,659
XA-1107168,250
XA-1090312,810
XA-1254300,859
XA-1247375,783
XA-1105407,1980
XA-1156042,2290
XA-1127607,1102
XA-1265183,2179
XA-1090818,970
XA-1090926,200
XA-1217623,1170
XA-1067058,2430
XA-1106665,970
XA-1111330,886
XA-1194612,1430
XA-1118424,490
XA-1143169,1530
XA-1209200,1580
XA-1096518,1140
XA-1101226,1140
XA-1080981,150
XA-1070915,1430
XA-1230893,2441
XA-1076692,2716
XA-1133748,650
XA-1220467,710
XA-1220311,50
XA-1095866,640
XA-1242792,1245
XA-1238406,1549
XA-1235986,1189
XA-1068466,12340
XA-1236557,50
XA-1240530,1489
XA-1165619,760
XA-1112438,400
XA-1232412,1659
XA-1124374,150
XA-1091304,1210
XA-1076357,2550
XA-1063832,1610
XA-1120495,2100
XA-1245264,299
XA-1194838,1450
XA-1268074,1989
XA-1242973,1529
XA-1108778,50
XA-1238886,690
XA-1142771,1890
XA-1213192,1500
XA-1258296,2499
XA-1148851,900
XA-1198208,310
XA-1156144,1350
XA-1108577,1040
XA-1244603,2159
XA-1105346,800
XA-1108801,250
XA-1236635,50
XA-1095167,1100
XA-1081306,2350
XA-1066591,1604
XA-1080539,1884
XA-1159357,610
XA-1071011,1590
XA-1064002,250
XA-1236849,359
XA-1133416,490
XA-1193750,1680
XA-1262917,50
XA-1115681,3440
XA-1236154,50
XA-1071793,1240
XA-1098942,730
XA-1254684,1839
XA-1147388,1100
XA-1154851,350
XA-1120544,660
XA-1187737,1250
XA-1194825,1870
XA-1158622,1420
XA-1143402,1160
XA-1131429,1750
XA-1210580,50
XA-1265434,699
XA-1071909,2850
XA-1164886,1850
XA-1212703,0
XA-1064644,800
XA-1075821,4300
XA-1244319,2039
XA-1267824,1679
XA-1168068,250
XA-1187286,660
XA-1218267,500
XA-1158801,830
XA-1265532,299
XA-1070835,1340
XA-1062334,1240
XA-1081649,640
XA-1213510,1830
XA-1169162,2090
XA-1131635,760
XA-1269109,1299
XA-1091682,1140
XA-1110839,50
XA-1065373,50
XA-1071494,850
XA-1093895,1620
XA-1108753,500
XA-1139965,1290
XA-1105656,3190
XA-1156095,1600
XA-1070041,1250
XA-1113200,1120
XA-1169782,1580
XA-1215567,150
XA-1076362,1640
XA-1212865,900
XA-1141599,150
XA-1163491,150
XA-1147780,640
XA-1231612,1239
XA-1068672,950
XA-1267910,409
XA-1117064,1820
XA-1217655,550
XA-1122240,850
XA-1131471,1084
XA-1064983,400
XA-1167468,1265
XA-1155690,1340
XA-1107248,150
XA-1098684,4540
XA-1090820,490
XA-1071529,140
XA-1193665,550
XA-1222819,599
XA-1140046,850
XA-1149193,1190
XA-1260392,200
XA-1193707,2220
XA-1201349,2090
XA-1231187,200
XA-1119919,394
XA-1076358,370
XA-1164735,1430
XA-1071906,1265
XA-1080812,1790
XA-1225162,350
XA-1064618,1700
XA-1095851,150
XA-1103288,240
XA-1205124,1550
XA-1106940,770
XA-1168152,1070
XA-1247971,4539
XA-1089725,2500
XA-1126737,430
XA-1238632,1639
XA-1149784,1316
XA-1226180,0
XA-1226242,2649
XA-1076628,250
XA-1108636,500
XA-1064242,250
XA-1169931,750
XA-1068363,250
XA-1090409,340
XA-1126770,2112
XA-1093697,2990
XA-1071518,250
XA-1099615,150
XA-1071983,450
XA-1080231,400
XA-1212672,1090
XA-1111020,500
XA-1143364,2120
XA-1251945,1459
XA-1159196,1150
XA-1130842,1703
XA-1124251,940
XA-1242916,989
XA-1098951,1492
XA-1248585,2837
XA-1076807,2270
XA-1149264,950
XA-1255085,200
XA-1205440,440
XA-1241358,479
XA-1107077,710
XA-1105365,550
XA-1218064,1130
XA-1260795,799
XA-1247380,280
XA-1095391,50
XA-1263091,200
XA-1159718,970
XA-1142163,4128
XA-1187908,0
XA-1156551,250
XA-1095116,1040
XA-1131250,950
XA-1265756,2069
XA-1236241,350
XA-1081638,150
XA-1148405,1800
XA-1142755,1170
XA-1146855,1740
XA-1213401,650
XA-1195078,2000
XA-1127261,920
XA-1095082,150
XA-1257517,999
XA-1064203,1545
XA-1064237,150
XA-1068788,250
XA-1133291,1110
XA-1086197,1690
XA-1122291,430
XA-1236731,2099
XA-1193616,2850
XA-1159588,50
XA-1113177,250
XA-1231891,999
XA-1113010,1675
XA-1232554,1599
XA-1065246,150
XA-1113272,600
XA-1267976,400
XA-1070285,790
XA-1195337,810
XA-1147894,475
XA-1267913,799
XA-1195082,1640
XA-1241199,150
XA-1258257,200
XA-1212747,800
XA-1123684,2710
XA-1158650,360
XA-1127031,1908
XA-1123967,440
XA-1159454,850
XA-1068348,200
XA-1260146,299
XA-1070190,1050
XA-1080400,1970
XA-1149391,1410
XA-1109005,1001
XA-1130050,250
XA-1260498,849
XA-1127979,2545
XA-1089820,2840
XA-1231380,479
XA-1211447,490
XA-1147798,2570
XA-1244479,749
XA-1251743,299
XA-1210743,880
XA-1198182,2650
XA-1226262,1213
XA-1079646,2070
XA-1141605,1360
XA-1248616,500
XA-1127845,1500
XA-1121984,950
XA-1066627,1495
XA-1195120,310
XA-1110731,450
XA-1231694,1311
XA-1251819,604
XA-1241197,150
XA-1076355,1500
XA-1220416,1000
XA-1231247,1669
XA-1226358,1499
XA-1121893,500
XA-1086336,1920
XA-1208119,0
XA-1113022,340
XA-1127873,50
XA-1114475,150
XA-1210309,1410
XA-1076270,541
XA-1244788,2399
XA-1258334,350
XA-1130804,150
XA-1238352,50
XA-1067817,610
XA-1075806,1090
XA-1108919,1636
XA-1142841,1000
XA-1193486,2970
XA-1169561,2000
XA-1131705,200
XA-1126839,650
XA-1091277,150
XA-1260568,2299
XA-1147790,1410
XA-1269474,879
XA-1075781,50
XA-1117082,490
XA-1139244,700
XA-1167984,150
XA-1103620,350
XA-1062474,3900
XA-1113167,50
XA-1090827,1520
XA-1211207,0
XA-1143226,1510
XA-1091401,250
XA-1069818,715
XA-1204985,0
XA-1086000,1350
XA-1204577,1040
XA-1193560,350
XA-1117889,250
XA-1236244,1239
XA-1211122,2040
XA-1220355,740
XA-1231978,50
XA-1105566,2740
XA-1215691,1295
XA-1225229,1271
XA-1155243,360
XA-1066553,325
XA-1063806,2720
XA-1269015,2129
XA-1252167,150
XA-1062962,750
XA-1257277,6637
XA-1248329,299
XA-1088770,720
XA-1235697,2519
XA-1244258,150
XA-1165740,1440
XA-1220730,1750
XA-1258339,299
XA-1212557,1880
XA-1124092,1310
XA-1162954,1490
XA-1099563,2980
XA-1268669,1659
XA-1067264,1120
XA-1268360,1000
XA-1205729,480
XA-1064718,1880
XA-1127832,1240
XA-1068669,651
XA-1080127,1450
XA-1156560,50
XA-1107329,50
XA-1242945,1069
XA-1072130,1480
XA-1127036,2025
XA-1088565,150
XA-1195214,650
XA-1152937,492
XA-1153275,1980
XA-1193797,3060
XA-1195699,1150
XA-1212921,490
XA-1265343,1339
XA-1237070,359
XA-1126605,250
XA-1123816,650
XA-1257971,50
XA-1117238,250
XA-1071041,1450
XA-1247097,200
XA-1226053,50
XA-1209020,200
XA-1167619,1995
XA-1217148,1760
XA-1265724,1749
XA-1118366,600
XA-1124003,60
XA-1098651,790
XA-1126481,1810
XA-1094172,2890
XA-1124155,1410
XA-1159035,992
XA-1093700,1580
XA-1252047,200
XA-1143016,430
XA-1147818,700
XA-1076779,440
XA-1063585,820
XA-1140154,1310
XA-1193428,150
XA-1118630,2088
XA-1142865,1350
XA-1106994,150
XA-1158102,2100
XA-1166008,250
XA-1090298,150
XA-1257338,299
XA-1071187,1440
XA-1115335,1190
XA-1063327,180
XA-1079003,2156
XA-1194197,200
XA-1235585,500
XA-1111454,50
XA-1071695,600
XA-1239953,299
XA-1095365,400
XA-1155034,450
XA-1131024,1310
XA-1187606,1880
XA-1167516,950
XA-1211314,670
XA-1070289,2260
XA-1076264,310
XA-1089077,1500
XA-1133164,950
XA-1194381,490
XA-1079188,896
XA-1112504,440
XA-1126998,850
XA-1148231,590
XA-1164791,1000
XA-1071876,760
XA-1158833,1055
XA-1162569,1180
XA-1241264,1059
XA-1085920,200
XA-1212408,0
XA-1079073,351
XA-1141784,550
XA-1169916,1490
XA-1126686,600
XA-1206010,150
XA-1089997,50
XA-1236972,200
XA-1141704,750
XA-1089999,50
XA-1065071,410
XA-1153112,50
XA-1244548,659
XA-1091663,150
XA-1213258,490
XA-1207949,500
XA-1217737,150
XA-1090838,1720
XA-1075745,50
XA-1095087,250
XA-1115305,775
XA-1080655,150
XA-1106698,800
XA-1262992,899
XA-1164968,710
XA-1104984,120
XA-1076639,50
XA-1080257,150
XA-1069977,50
XA-1079642,720
XA-1079041,550
XA-1158771,440
XA-1248219,200
XA-1248489,2073
XA-1142283,500
XA-1093851,2920
XA-1121845,150
XA-1099562,1180
XA-1258134,299
XA-1156370,360
XA-1257923,1129
XA-1210492,150
XA-1268275,399
XA-1076630,2380
XA-1068713,2000
XA-1251980,0
XA-1123770,1170
XA-1079758,250
XA-1146718,500
XA-1110808,400
XA-1235364,499
XA-1113011,1445
XA-1212273,630
XA-1120091,1030
XA-1101320,840
XA-1099566,1810
XA-1071726,2290
XA-1245226,200
XA-1130058,2024
XA-1079779,540
XA-1224579,879
XA-1123478,1950
XA-1249661,400
XA-1133480,1965
XA-1195253,500
XA-1268788,400
XA-1240967,2199
XA-1098652,200
XA-1124377,2340
XA-1149267,1140
XA-1205326,0
XA-1231651,299
XA-1123624,200
XA-1210595,350
XA-1080512,2350
XA-1248439,1493
XA-1169160,772
XA-1149494,1280
XA-1195466,810
XA-1079910,1130
XA-1210295,1550
XA-1244378,299
XA-1063697,490
XA-1265761,1509
XA-1260335,150
XA-1063609,500
XA-1090445,250
XA-1187965,50
XA-1166150,1390
XA-1187409,1150
XA-1166332,2500
XA-1062453,2230
XA-1115871,490
XA-1204975,200
XA-1123973,1666
XA-1147173,1010
XA-1127329,3184
XA-1212343,2440
XA-1069398,850
XA-1069164,1240
XA-1240862,539
XA-1131417,250
XA-1108324,820
XA-1245623,1329
XA-1225216,1320
XA-1227260,1749
XA-1152557,250
XA-1070843,412
XA-1131599,1110
XA-1252221,999
XA-1217555,590
XA-1133139,1768
XA-1133807,250
XA-1076457,1800
XA-1204660,2500
XA-1148353,1710
XA-1117605,660
XA-1105659,2860
XA-1263074,1329
XA-1104749,630
XA-1070953,950
XA-1095452,1020
XA-1127270,330
XA-1217972,1670
XA-1133505,1440
XA-1223049,359
XA-1126893,850
XA-1131241,1800
XA-1193699,950
XA-1143587,150
XA-1096718,1350
XA-1206053,3200
XA-1251882,0
XA-1089161,1080
XA-1194666,1140
XA-1101574,530
XA-1249960,3539
XA-1224299,939
XA-1158509,1410
XA-1108974,50
XA-1238196,200
XA-1163340,150
XA-1086833,1100
XA-1126615,1950
XA-1252850,579
XA-1249361,50
XA-1155066,2990
XA-1262753,590
XA-1220085,732
XA-1261076,2509
XA-1190117,760
XA-1239131,2114
XA-1105578,600
XA-1189639,500
XA-1103755,1560
XA-1182177,956
XA-1190783,1060
XA-1122748,1820
XA-1171155,1140
XA-1102941,1290
XA-1094170,2500
XA-1086564,2386
XA-1169417,1160
XA-1118969,860
XA-1134466,2460
XA-1114119,1720
XA-1191177,1990
XA-1165905,950
XA-1258896,0
XA-1253003,599
XA-1241380,1199
XA-1102533,1200
XA-1190812,1025
XA-1115842,4000
XA-1227028,280
XA-1257422,2409
XA-1197062,950
XA-1241022,1289
XA-1079379,50
XA-1073366,1206
XA-1176207,690
XA-1239535,1614
XA-1121350,1285
XA-1262357,2154
XA-1080375,1330
XA-1265717,799
XA-1166556,750
XA-1147663,2144
XA-1123271,1980
XA-1147405,1900
XA-1120802,200
XA-1133334,924
XA-1128480,620
XA-1189537,1120
XA-1249142,1109
XA-1145090,2515
XA-1126786,2200
XA-1118442,650
XA-1076623,380
XA-1134278,840
XA-1155007,540
XA-1258503,450
XA-1169413,700
XA-1070130,1982
XA-1182917,1120
XA-1206348,2690
XA-1148407,570
XA-1248639,1099
XA-1077046,1041
XA-1239405,2131
XA-1259142,1609
XA-1155242,1050
XA-1086233,900
XA-1094216,150
XA-1064555,50
XA-1197250,50
XA-1214333,0
XA-1252040,1839
XA-1166091,400
XA-1178155,1550
XA-1066335,780
XA-1103548,50
XA-1169832,2450
XA-1125010,1490
XA-1118208,450
XA-1184811,1240
XA-1182415,400
XA-1183866,2140
XA-1098909,540
XA-1063153,3880
XA-1157168,1240
XA-1105361,480
XA-1175602,700
XA-1092272,450
XA-1246676,699
XA-1075542,1935
XA-1080425,1880
XA-1145437,2315
XA-1162844,0
XA-1190372,600
XA-1261803,1203
XA-1113748,1905
XA-1245653,1329
XA-1245385,299
XA-1145174,1715
XA-1135243,1570
XA-1102893,2990
XA-1259690,1979
XA-1143134,1160
XA-1226898,50
XA-1173043,1360
XA-1143223,850
XA-1148250,900
XA-1159437,200
XA-1105856,1908
XA-1117770,2215
XA-1133193,1980
XA-1064602,760
XA-1178110,744
XA-1118589,2625
XA-1231382,539
XA-1195701,1590
XA-1213752,50
XA-1126598,540
XA-1173049,1700
XA-1135216,2550
XA-1115411,1600
XA-1133895,1975
XA-1219019,500
XA-1147416,1500
XA-1206402,200
XA-1197396,1170
XA-1212771,500
XA-1102715,1550
XA-1118168,1770
XA-1166363,1270
XA-1205119,1010
XA-1076795,700
XA-1063577,1080
XA-1081920,50
XA-1184256,1065
XA-1067559,1950
XA-1188655,950
XA-1246469,299
XA-1063555,910
XA-1194787,150
XA-1117365,2610
XA-1166039,630
XA-1166277,3015
XA-1075187,1160
XA-1182505,4270
XA-1135549,1302
XA-1259088,399
XA-1268559,1379
XA-1103311,540
XA-1066319,150
XA-1065914,1000
XA-1200562,600
XA-1182780,1815
XA-1183281,200
XA-1159201,1290
XA-1211317,600
XA-1075183,2100
XA-1080372,1700
XA-1148386,570
XA-1077569,1400
XA-1141352,2560
XA-1085615,740
XA-1195713,1100
XA-1243621,1289
XA-1090093,900
XA-1064605,1300
XA-1072412,500
XA-1087960,860
XA-1173344,1540
XA-1119621,965
XA-1154370,816
XA-1219220,0
XA-1134075,2545
XA-1187988,840
XA-1177963,2200
XA-1134595,1858
XA-1121563,2280
XA-1265449,479
XA-1265296,50
XA-1159180,1380
XA-1248677,1999
XA-1177561,2185
XA-1183496,1150
XA-1241245,859
XA-1175322,1110
XA-1172599,2252
XA-1204598,150
XA-1256876,2189
XA-1177700,1000
XA-1220297,1206
XA-1085919,1545
XA-1188278,500
XA-1268502,399
XA-1187676,1450
XA-1188529,0
XA-1183607,1330
XA-1257332,1249
XA-1176346,2100
XA-1162918,750
XA-1159482,150
XA-1218562,50
XA-1141156,2400
XA-1122649,150
XA-1155237,1420
XA-1175720,1200
XA-1102792,790
XA-1245362,2099
XA-1248557,629
XA-1189984,440
XA-1119441,1570
XA-1166923,2656
XA-1128592,3230
XA-1266251,1149
XA-1094763,1040
XA-1105418,2602
XA-1245370,1349
XA-1095487,2146
XA-1187562,1375
XA-1146033,1320
XA-1218257,760
XA-1086859,2020
XA-1177769,1515
XA-1160451,500
XA-1085364,400
XA-1266249,50
XA-1062044,860
XA-1267969,1519
XA-1206873,50
XA-1077640,1000
XA-1080399,1700
XA-1070435,2380
XA-1195326,860
XA-1154076,1630
XA-1062276,500
XA-1157381,1275
XA-1115338,50
XA-1089744,1420
XA-1118161,1550
XA-1126323,2560
XA-1089582,1070
XA-1261899,1099
XA-1206781,2595
XA-1220759,50
XA-1252317,150
XA-1257207,599
XA-1103838,50
XA-1190084,1330
XA-1169483,150
XA-1143541,280
XA-1103133,1560
XA-1134816,2230
XA-1179737,1560
XA-1063361,720
XA-1078712,1710
XA-1103091,1860
XA-1138512,750
XA-1113763,200
XA-1134950,150
XA-1175504,2610
XA-1095274,800
XA-1070015,650
XA-1175222,1390
XA-1061601,500
XA-1159785,1480
XA-1246429,299
XA-1192908,1615
XA-1150597,1600
XA-1068088,180
XA-1261776,949
XA-1197551,3200
XA-1067962,3180
XA-1083150,1448
XA-1114429,200
XA-1241200,1139
XA-1092278,1475
XA-1226916,280
XA-1245956,559
XA-1220104,2680
XA-1094678,150
XA-1095463,150
XA-1177813,1350
XA-1147733,0
XA-1113685,890
XA-1267953,549
XA-1240948,2119
XA-1081948,650
XA-1166073,330
XA-1078787,150
XA-1201289,2728
XA-1244003,2089
XA-1227659,2214
XA-1102560,1384
XA-1183846,1820
XA-1106357,50
XA-1258815,0
XA-1259733,489
XA-1156918,400
XA-1239614,2214
XA-1239242,450
XA-1256042,1259
XA-1086231,2480
XA-1121125,870
XA-1133217,715
XA-1094238,1900
XA-1145754,2200
XA-1124821,2720
XA-1135545,2504
XA-1213737,1000
XA-1065662,1500
XA-1061555,790
XA-1100782,2195
XA-1169802,350
XA-1077568,1150
XA-1095138,3330
XA-1243631,299
XA-1094567,450
XA-1145633,2520
XA-1078743,1520
XA-1163137,800
XA-1159729,2260
XA-1105771,50
XA-1183630,965
XA-1145578,400
XA-1133026,0
XA-1225381,500
XA-1146075,2400
XA-1154230,3470
XA-1090346,2090
XA-1128425,650
XA-1066045,1025
XA-1100908,2228
XA-1141133,2765
XA-1194750,600
XA-1140628,1150
XA-1182333,1380
XA-1191133,2125
XA-1123132,1882
XA-1143207,450
XA-1174225,1546
XA-1172187,150
XA-1066438,500
XA-1066112,490
XA-1226930,50
XA-1159618,3604
XA-1063401,5480
XA-1115451,50
XA-1113895,2080
XA-1172749,660
XA-1133529,1690
XA-1239399,989
XA-1171884,150
XA-1123124,5978
XA-1062423,700
XA-1078893,1760
XA-1123118,1450
XA-1068054,900
XA-1115707,2250
XA-1222810,1239
XA-1077680,1450
XA-1173059,696
XA-1082009,4060
XA-1246477,500
XA-1165869,650
XA-1134521,870
XA-1103856,200
XA-1225172,1199
XA-1179259,2645
XA-1134103,2480
XA-1062990,540
XA-1211446,1150
XA-1135439,995
XA-1103736,2115
XA-1237481,5527
XA-1222794,200
XA-1089932,1218
XA-1119245,1140
XA-1064551,50
XA-1147889,400
XA-1103390,3230
XA-1180961,2550
XA-1183633,1050
XA-1197207,1365
XA-1222998,1325
XA-1089497,1500
XA-1212621,1440
XA-1153779,1580
XA-1173902,850
XA-1220498,860
XA-1195301,1380
XA-1093778,2886
XA-1130638,2145
XA-1143577,1090
XA-1171898,1194
XA-1180154,540
XA-1075003,400
XA-1117641,1585
XA-1083383,780
XA-1184801,1625
XA-1171796,630
XA-1177795,1305
XA-1119007,750
XA-1126880,1250
XA-1171890,150
XA-1133740,1360
XA-1256764,2433
XA-1209954,600
XA-1190527,150
XA-1181093,440
XA-1171568,600
XA-1195735,50
XA-1157156,2190
XA-1138873,3350
XA-1262757,50
XA-1257005,150
XA-1204891,950
XA-1167068,1510
XA-1165739,700
XA-1226725,50
XA-1222832,1639
XA-1101057,2400
XA-1183273,1290
XA-1218680,50
XA-1169232,1500
XA-1223098,150
XA-1145338,1390
XA-1174286,3090
XA-1241256,1653
XA-1209811,452
XA-1102987,3695
XA-1098732,1190
XA-1211224,1260
XA-1153669,1050
XA-1259925,0
XA-1064427,850
XA-1241703,599
XA-1122591,2270
XA-1117122,1296
XA-1122990,1500
XA-1153569,566
XA-1114547,2690
XA-1218567,1950
XA-1256091,899
XA-1188322,50
XA-1261131,2639
XA-1241287,499
XA-1231172,2039
XA-1096759,6470
XA-1138660,1800
XA-1140508,2280
XA-1268050,180
XA-1241187,200
XA-1130252,1480
XA-1135562,870
XA-1258620,50
XA-1258189,2349
XA-1095048,900
XA-1197296,360
XA-1174176,150
XA-1167204,800
XA-1160432,1100
XA-1219443,50
XA-1141149,2180
XA-1121256,840
XA-1218988,2585
XA-1086568,3820
XA-1182273,2550
XA-1224979,450
XA-1119268,540
XA-1078803,810
XA-1117040,1200
XA-1175259,1980
XA-1102671,550
XA-1256734,500
XA-1062072,50
XA-1100918,476
XA-1261824,150
XA-1148367,1990
XA-1193120,50
XA-1171367,1906
XA-1179468,2726
XA-1176318,1110
XA-1126803,750
XA-1076855,1440
XA-1191301,490
XA-1179392,1430
XA-1162905,1010
XA-1224754,1959
XA-1121313,360
XA-1188536,2415
XA-1180738,1905
XA-1216176,50
XA-1094257,1910
XA-1251940,1049
XA-1171806,1040
XA-1241464,600
XA-1145650,1810
XA-1265705,949
XA-1163203,550
XA-1133584,1660
XA-1258621,1479
XA-1157705,400
XA-1231028,500
XA-1134105,650
XA-1226992,2549
XA-1181036,1332
XA-1166965,1050
XA-1100745,2660
XA-1211065,2430
XA-1143444,1440
XA-1062281,600
XA-1197511,1895
XA-1075006,200
XA-1194833,150
XA-1256736,1659
XA-1212636,500
XA-1245364,50
XA-1173757,996
XA-1067693,1650
XA-1173844,4085
XA-1184392,940
XA-1106296,780
XA-1065887,1150
XA-1064473,200
XA-1065797,200
XA-1186167,756
XA-1188421,482
XA-1206271,900
XA-1171757,200
XA-1065816,1360
XA-1063404,2180
XA-1076875,1250
XA-1077187,1048
XA-1062719,1622
XA-1219921,1363
XA-1075477,5400
XA-1241502,400
XA-1122604,3860
XA-1256922,200
XA-1077085,2350
XA-1166580,3210
XA-1086377,940
XA-1117762,1815
XA-1120864,450
XA-1214445,1996
XA-1154497,590
XA-1241420,909
XA-1147880,1250
XA-1115324,1550
XA-1128467,330
XA-1187950,50
XA-1237667,1814
XA-1171986,850
XA-1143403,1800
XA-1177516,1415
XA-1128516,200
XA-1179475,985
XA-1220746,50
XA-1086581,5430
XA-1130789,540
XA-1159978,1480
XA-1130076,900
XA-1182003,660
XA-1134525,110
XA-1185372,1640
XA-1070522,50
XA-1155248,550
XA-1266254,2149
XA-1243914,400
XA-1266119,299
XA-1102602,1940
XA-1216089,1500
XA-1065577,850
XA-1095568,1700
XA-1206432,1570
XA-1266079,299
XA-1119640,1450
XA-1076707,0
XA-1212919,50
XA-1093686,900
XA-1266295,1300
XA-1197455,1975
XA-1265493,549
XA-1174379,600
XA-1224839,1955
XA-1259531,3569
XA-1159731,1870
XA-1231688,1969
XA-1063016,1095
XA-1115066,50
XA-1248645,1039
XA-1081861,700
XA-1063578,1000
XA-1157923,1250
XA-1267898,449
XA-1073552,1020
XA-1248435,1795
XA-1090559,1790
XA-1258920,400
XA-1199562,510
XA-1199272,50
XA-1072331,1670
XA-1065905,1100
XA-1169845,1440
XA-1222964,1104
XA-1150979,50
XA-1190814,1900
XA-1066234,950
XA-1174055,2100
XA-1130594,500
XA-1118871,1200
XA-1148082,3050
XA-1237813,1789
XA-1105712,2270
XA-1061861,1270
XA-1231703,50
XA-1251611,599
XA-1197492,720
XA-1119548,2614
XA-1080308,2328
XA-1119410,1641
XA-1244136,299
XA-1061850,2334
XA-1163218,1580
XA-1083665,1050
XA-1183951,200
XA-1230934,3089
XA-1061746,1950
XA-1106195,1980
XA-1218435,1050
XA-1223074,299
XA-1094556,784
XA-1138574,2000
XA-1063793,50
XA-1220369,1980
XA-1220232,2630
XA-1261638,500
XA-1066003,730
XA-1231620,2589
XA-1220299,2210
XA-1214048,2250
XA-1073008,900
XA-1085251,1866
XA-1205311,810
XA-1165059,1716
XA-1261199,2211
XA-1103438,2250
XA-1085275,890
XA-1135598,2175
XA-1224907,50
XA-1096619,796
XA-1194199,0
XA-1160323,980
XA-1220316,50
XA-1265482,299
XA-1133206,200
XA-1100402,2305
XA-1163539,50
XA-1248684,1609
XA-1192814,900
XA-1184249,1170
XA-1243945,0
XA-1128326,2030
XA-1251696,50
XA-1115011,1260
XA-1128207,760
XA-1143669,1031
XA-1176424,734
XA-1086566,1770
XA-1133047,280
XA-1258346,499
XA-1243742,625
XA-1214093,2060
XA-1065637,1805
XA-1102825,50
XA-1179041,2390
XA-1211482,50
XA-1190243,500
XA-1089994,690
XA-1095530,580
XA-1118156,150
XA-1075113,490
XA-1075491,430
XA-1118834,660
XA-1143123,2238
